frame,x,y
165,1235.878,543.655
165,1245.806,548.201
165,1268.808,537.171
166,1282.439,523.09
166,1287.74,534.952
166,1297.156,529.513
166,1294.562,536.068
166,1295.554,535.587
166,1296.484,543.164
166,1300.276,537.315
166,1301.405,514.101
167,1306.167,508.463
167,1307.093,509.425
167,1307.122,510.858
167,1304.448,508.191
167,1303.698,507.371
167,1306.14,505.822
167,1295.826,488.313
167,1293.56,491.807
168,1294.022,491.849
168,1285.941,486.114
168,1285.977,486.365
168,1282.999,490.786
168,1284.903,490.612
168,1290.674,489.001
168,1293.307,487.31
168,1288.036,500.985
168,1288.495,502.969
169,1285.345,507.216
169,1285.497,508.531
169,1280.746,506.351
169,1281.665,514.918
169,1274.273,518.666
169,1273.199,517.534
169,1264.234,519.378
169,1262.93,521.376
170,1265.177,513.864
170,1262.164,518.708
170,1267.646,523.557
170,1267.316,523.201
170,1267.669,520.708
170,1268.051,523.78
170,1263.953,529.853
170,1250.921,527.167
171,1262.242,530.589
171,1255.044,525.515
171,1254.381,524.566
171,1249.751,523.186
171,1253.0,501.579
171,1253.366,503.484
171,1257.672,530.641
171,1272.815,521.375
172,1275.88,515.185
172,1270.685,533.837
172,1272.614,530.08
172,1272.495,529.376
172,1273.021,530.254
172,1248.792,531.332
172,1253.822,532.716
172,1252.129,531.303
172,1257.949,524.555
173,1251.081,528.799
173,1251.187,527.332
173,1255.826,526.168
173,1252.263,522.891
173,1257.784,508.027
173,1256.139,508.065
173,1257.281,506.042
173,1255.263,504.371
174,1254.559,504.745
174,1255.17,509.474
174,1254.524,514.239
174,1253.621,512.636
174,1252.033,509.31
174,1255.232,511.736
174,1257.115,509.091
174,1250.706,523.649
175,1251.584,523.472
175,1248.127,506.459
175,1251.908,505.742
175,1247.809,503.845
175,1243.815,501.91
175,1241.94,500.728
175,1243.259,499.937
175,1242.844,499.315
175,1230.069,475.1
176,1233.649,482.396
176,1234.22,485.206
176,1233.171,487.523
176,1232.012,487.773
176,1233.983,484.536
176,1233.863,481.394
176,1236.452,502.287
176,1234.42,493.149
177,1232.886,487.25
177,1233.482,488.38
177,1226.864,471.106
177,1228.971,475.951
177,1228.149,458.099
177,1228.938,468.02
177,1241.122,488.633
177,1244.497,486.248
178,1242.491,477.004
178,1239.802,482.472
178,1237.051,476.227
178,1237.38,470.776
178,1243.955,480.87
178,1242.526,475.896
178,1237.599,472.665
178,1238.478,477.101
178,1244.62,475.112
179,1245.11,476.922
179,1241.391,479.505
179,1249.644,503.643
179,1241.486,501.252
179,1245.441,490.027
179,1245.183,488.986
179,1246.819,466.561
179,1246.831,478.5
180,1254.218,501.777
180,1257.369,493.646
180,1256.885,492.26
180,1245.38,472.776
180,1246.637,472.627
180,1245.424,478.348
180,1249.132,478.937
180,1244.889,478.452
181,1242.96,473.714
181,1245.857,478.049
181,1249.255,478.738
181,1253.1,480.644
181,1251.948,482.581
181,1256.109,482.865
181,1256.634,486.372
181,1256.14,485.713
181,1257.915,483.874
182,1257.7,485.14
182,1260.758,494.125
182,1258.316,497.786
182,1258.665,497.2
182,1264.061,498.625
182,1255.753,493.185
182,1250.36,516.471
182,1221.615,500.674
183,1201.029,477.367
183,1174.848,490.912
183,1130.622,491.103
183,1100.785,476.711
183,1063.715,459.686
183,1026.02,422.418
183,1000.229,429.172
183,956.088,417.246
184,949.72,419.68
184,904.36,385.513
184,885.856,415.379
184,841.476,386.211
184,797.941,411.571
184,780.426,455.316
184,790.446,435.948
184,751.533,391.6
184,738.593,434.575
185,732.026,415.536
185,717.813,460.776
185,700.478,482.758
185,683.363,463.701
185,670.751,493.357
185,659.263,464.835
185,638.747,482.279
185,631.177,514.294
186,609.991,483.288
186,593.325,452.7
186,578.621,463.637
186,533.277,501.657
186,520.736,528.683
186,528.821,578.857
186,484.242,548.733
187,490.736,541.067
187,477.058,545.057
187,481.247,523.38
187,464.664,538.829
187,444.469,521.533
187,435.534,552.975
187,431.534,543.534
187,421.249,540.606
187,411.837,498.58
188,413.883,506.302
188,400.321,532.128
188,416.571,537.419
188,434.683,533.45
188,478.908,534.316
188,506.58,539.751
188,533.643,555.696
188,552.565,540.199
189,565.48,529.242
189,560.964,548.182
189,603.824,552.351
189,613.328,549.258
189,630.626,532.954
189,655.142,560.831
189,686.038,557.399
189,708.501,554.475
190,728.519,550.751
190,742.091,560.284
190,749.782,543.173
190,755.065,555.762
190,764.693,558.794
190,778.054,591.494
190,801.898,590.718
190,823.378,592.545
190,818.7,588.801
191,795.743,577.326
191,755.252,535.267
191,736.315,537.087
191,691.851,489.417
191,639.042,405.364
191,617.651,367.882
191,601.722,351.615
191,554.56,288.453
192,555.09,272.055
192,529.714,250.691
192,511.159,239.854
192,488.381,222.215
192,478.189,208.173
192,472.049,197.817
192,501.586,174.459
192,499.38,178.51
193,526.263,189.178
193,527.895,192.003
193,553.683,215.883
193,557.086,236.038
193,577.372,258.316
193,577.488,243.995
193,579.337,241.738
193,593.813,267.511
193,597.647,263.935
194,607.879,259.3
194,636.705,269.803
194,645.029,259.251
194,650.832,268.01
194,658.039,272.112
194,661.84,284.661
194,668.934,289.966
194,676.841,302.278
195,667.078,307.895
195,681.915,331.004
195,691.985,367.418
195,700.256,351.0
195,663.251,381.298
195,794.644,548.019
195,535.014,493.794
195,599.452,615.172
196,578.858,597.804
196,470.357,595.329
196,602.05,504.043
196,509.277,481.211
196,625.884,418.639
196,464.632,443.027
196,626.956,344.49
196,650.062,291.522
196,657.861,306.87
197,650.903,315.274
197,661.851,291.172
197,649.354,293.661
197,650.017,298.155
197,655.66,293.891
197,655.194,285.166
197,660.954,280.528
197,660.138,280.72
198,658.543,282.684
198,659.367,277.328
198,652.5,271.602
198,652.143,273.46
198,653.081,281.458
198,653.956,282.615
198,653.087,281.82
198,653.087,280.648
199,645.557,281.51
199,646.039,284.792
199,633.652,302.482
199,638.265,305.917
199,642.208,305.741
199,643.449,307.842
199,640.694,308.528
199,639.665,307.945
199,638.915,308.851
200,639.031,304.929
200,642.007,306.023
200,636.139,299.449
200,637.98,298.779
200,638.028,299.079
200,638.899,319.182
200,637.369,307.71
200,624.998,299.363
201,626.448,301.036
201,628.142,301.071
201,631.055,303.776
201,631.447,302.806
201,633.449,301.83
201,633.723,299.731
201,634.22,295.156
201,641.962,302.656
202,640.767,302.247
202,639.5,291.008
202,634.784,290.566
202,632.863,287.669
202,635.955,288.78
202,629.023,294.444
202,627.331,296.097
202,628.178,297.376
202,633.656,299.05
203,633.666,299.653
203,630.076,297.536
203,630.652,297.913
203,629.602,296.426
203,626.479,299.757
203,624.26,292.147
203,625.745,300.543
203,627.705,305.116
204,630.114,307.427
204,634.851,305.075
204,681.464,290.482
204,730.401,255.607
204,776.908,261.116
204,844.671,261.83
204,872.773,245.128
204,930.216,247.345
205,985.711,231.348
205,1016.859,229.688
205,1045.249,206.957
205,1050.962,211.003
205,1050.375,199.174
205,1051.028,201.77
205,1054.966,208.72
205,1051.953,207.707
205,1044.287,209.228
206,1025.651,212.937
206,1004.6,214.966
206,1005.943,192.354
206,1004.799,195.204
206,1004.091,195.093
206,1000.103,192.7
206,993.238,197.445
206,980.587,191.897
207,972.188,196.381
207,968.288,187.243
207,952.073,186.061
207,948.077,184.912
207,949.612,186.147
207,956.029,184.272
207,951.055,178.92
207,949.451,174.581
208,947.411,185.75
208,943.76,181.761
208,941.16,180.04
208,939.264,179.337
208,939.863,174.62
208,955.527,160.582
208,958.711,157.996
208,959.513,156.916
208,963.426,176.861
209,962.994,175.344
209,963.239,174.849
209,955.958,179.494
209,948.328,176.373
209,951.068,183.646
209,940.208,177.942
209,946.062,183.6
209,943.961,190.385
210,941.092,191.991
210,942.223,195.345
210,942.674,195.921
210,939.954,202.306
210,929.904,196.302
210,931.42,195.326
210,931.277,195.916
210,932.797,196.34
211,932.095,197.341
211,929.925,198.917
211,929.669,199.723
211,925.853,190.61
211,924.319,196.61
211,919.215,197.501
211,920.488,199.084
211,918.193,198.18
211,911.928,206.248
212,900.656,200.257
212,860.809,190.191
212,817.651,211.604
212,793.108,207.816
212,735.327,244.799
212,686.076,236.829
212,651.507,237.603
212,589.685,256.136
213,549.935,272.942
213,514.233,281.763
213,487.252,269.183
213,463.361,280.504
213,438.279,270.292
213,431.386,289.874
213,437.371,289.643
213,440.543,287.204
214,445.575,287.417
214,450.874,273.057
214,451.281,271.379
214,450.284,268.595
214,451.72,265.621
214,456.67,263.51
214,463.278,254.446
214,473.65,257.143
215,475.182,240.545
215,483.386,244.084
215,484.72,239.266
215,492.73,240.892
215,493.345,242.002
215,498.049,233.279
215,499.29,233.882
215,501.84,233.489
215,505.748,231.599
216,510.66,231.969
216,513.953,233.877
216,513.829,227.726
216,516.011,222.948
216,524.111,212.017
216,532.25,218.232
216,533.483,211.343
216,533.01,211.195
217,520.879,231.191
217,539.034,238.048
217,533.998,243.902
217,532.848,245.322
217,549.473,285.314
217,577.481,269.206
217,569.602,303.969
217,569.433,309.042
218,542.684,421.642
218,563.257,548.911
218,634.636,506.127
218,672.449,549.526
218,812.621,529.729
218,675.864,606.207
218,758.583,556.05
218,572.379,618.299
218,667.47,675.817
219,766.987,574.747
219,821.697,527.506
219,786.854,542.998
219,791.212,545.927
219,790.973,527.309
219,785.187,527.169
219,786.795,522.366
219,766.586,539.123
220,760.732,536.771
220,753.323,524.133
220,752.689,527.598
220,749.781,530.015
220,749.52,528.945
220,740.941,525.779
220,743.072,527.635
220,744.266,535.116
221,744.099,533.275
221,745.901,532.952
221,748.742,534.189
221,747.856,536.378
221,748.047,532.624
221,744.798,530.411
221,742.103,528.063
221,741.395,531.965
221,742.521,528.142
222,741.559,527.26
222,743.539,535.793
222,741.955,533.43
222,747.965,531.276
222,747.597,529.673
222,747.447,527.696
222,751.077,527.636
222,748.774,525.043
223,746.691,527.655
223,746.788,527.286
223,747.518,522.961
223,744.86,524.508
223,745.235,524.257
223,744.314,525.017
223,745.778,524.66
223,747.329,522.573
224,748.921,525.735
224,751.611,521.996
224,752.431,521.832
224,751.695,519.885
224,751.958,515.785
224,751.952,516.092
224,754.545,512.695
224,755.562,510.281
224,755.399,507.754
225,754.666,504.864
225,753.366,504.407
225,752.375,508.312
225,756.111,501.782
225,758.686,509.038
225,762.52,505.543
225,767.503,506.298
225,765.693,508.249
226,765.783,508.209
226,768.846,502.578
226,769.239,499.746
226,773.875,505.821
226,772.345,506.215
226,774.75,500.919
226,773.489,498.742
226,775.826,503.024
227,777.313,504.893
227,777.304,505.224
227,778.371,508.735
227,784.565,490.247
227,782.716,491.679
227,784.623,491.794
227,781.828,491.983
227,767.482,489.613
227,731.257,466.472
228,716.96,449.768
228,698.829,450.67
228,691.941,426.26
228,694.166,430.979
228,693.143,435.476
228,694.091,437.548
228,698.767,442.868
228,700.048,445.321
229,702.442,446.353
229,706.559,437.214
229,707.674,437.728
229,708.141,436.464
229,708.088,435.694
229,708.744,433.591
229,715.724,427.798
229,715.758,431.909
230,720.761,447.231
230,723.505,447.717
230,724.724,446.477
230,728.625,441.772
230,725.982,455.209
230,735.171,450.0
230,739.328,453.087
230,739.203,441.52
230,739.885,439.486
231,739.696,440.892
231,738.142,441.314
231,739.351,442.162
231,739.753,434.949
231,737.473,432.718
231,736.83,432.614
231,740.122,429.116
231,741.303,433.99
232,744.394,430.317
232,747.803,426.291
232,744.457,425.541
232,747.871,425.433
232,751.64,431.039
232,751.372,430.383
232,751.626,426.752
232,751.254,427.442
233,754.448,428.934
233,758.066,430.532
233,759.474,431.987
233,750.725,437.144
233,762.595,444.949
233,759.932,439.368
233,753.251,440.879
233,752.617,440.307
233,755.77,440.82
234,754.519,440.606
234,752.846,443.317
234,767.208,433.833
234,766.877,436.192
234,756.97,437.758
234,749.119,434.627
234,730.69,405.595
234,706.461,385.729
235,699.247,314.618
235,718.954,287.739
235,680.154,225.017
235,668.878,321.01
235,684.41,323.672
235,551.784,429.909
235,808.055,441.777
235,554.93,438.497
236,555.765,484.241
236,573.082,455.998
236,622.398,478.326
236,685.094,453.895
236,455.602,469.413
236,657.966,324.056
236,552.466,352.848
236,667.381,274.138
236,527.953,252.142
237,747.991,171.109
237,743.724,181.151
237,710.718,79.929
237,759.461,109.206
237,749.72,90.393
237,754.677,116.13
237,752.02,84.799
237,776.839,97.573
238,779.154,109.799
238,800.385,116.767
238,803.792,119.65
238,801.725,134.959
238,809.735,148.125
238,820.903,136.387
238,816.458,144.6
238,826.546,137.175
239,822.915,148.992
239,829.219,150.715
239,828.554,151.064
239,836.198,136.739
239,829.655,121.692
239,829.859,123.384
239,829.628,126.464
239,829.02,127.169
239,827.19,132.726
240,825.288,142.726
240,828.719,176.076
240,827.574,172.151
240,827.53,171.136
240,833.694,167.602
240,834.193,171.119
240,834.151,173.574
240,833.676,175.666
241,836.866,180.503
241,837.486,180.257
241,838.923,181.05
241,838.216,186.9
241,837.674,197.176
241,832.327,209.788
241,829.975,208.229
241,830.801,212.473
242,830.63,211.622
242,826.325,225.69
242,825.218,224.281
242,825.265,228.732
242,826.755,244.491
242,823.666,255.77
242,827.446,256.148
242,823.843,263.606
242,820.92,252.835
243,809.82,233.478
243,813.026,217.724
243,812.496,217.048
243,815.355,214.969
243,816.441,215.117
243,819.206,219.099
243,820.764,227.37
243,818.047,226.159
244,818.997,228.173
244,820.858,215.989
244,813.153,219.873
244,813.141,215.825
244,813.833,215.433
244,815.762,212.818
244,817.117,216.447
244,819.457,222.824
245,838.326,245.75
245,833.376,251.636
245,831.633,251.248
245,830.778,249.419
245,828.466,245.498
245,827.578,238.132
245,826.371,257.302
245,826.192,250.133
245,821.927,248.567
246,825.382,255.668
246,819.909,259.25
246,819.951,251.443
246,824.369,253.004
246,825.208,256.591
246,825.035,254.041
246,828.586,254.924
246,829.535,253.279
247,831.298,255.381
247,832.587,246.19
247,830.326,247.727
247,828.165,247.965
247,812.643,246.521
247,809.523,296.103
247,753.964,301.19
247,724.458,250.427
248,699.853,256.406
248,702.536,268.109
248,705.127,270.471
248,706.335,268.969
248,709.168,273.218
248,712.228,274.919
248,711.581,273.706
248,709.942,273.16
248,709.885,273.879
249,707.165,269.894
249,706.485,270.396
249,720.689,261.614
249,711.371,270.918
249,713.445,272.59
249,706.779,239.085
249,705.757,245.14
249,724.331,271.292
250,715.042,291.555
250,715.671,286.467
250,715.568,286.156
250,709.646,255.469
250,709.786,258.271
250,705.298,274.91
250,701.318,277.025
250,714.035,271.732
251,713.828,271.125
251,711.176,271.328
251,706.927,288.702
251,701.549,290.499
251,707.139,275.328
251,707.356,276.718
251,699.157,278.783
251,709.036,287.681
251,711.203,285.937
252,707.932,287.899
252,698.239,297.345
252,700.493,295.453
252,700.137,288.801
252,694.67,303.723
252,694.458,302.03
252,692.057,291.034
252,682.899,291.627
253,684.578,293.797
253,685.337,293.84
253,683.378,292.561
253,681.453,290.971
253,681.596,291.004
253,679.729,288.988
253,673.615,285.843
253,670.073,287.511
254,678.638,287.428
254,707.463,264.952
254,748.288,262.197
254,779.778,265.278
254,808.929,268.198
254,816.326,282.811
254,817.464,269.478
254,816.156,269.815
254,816.148,270.13
255,815.466,268.476
255,821.434,269.668
255,820.313,269.165
255,816.996,264.938
255,817.624,266.276
255,815.711,265.501
255,806.336,259.791
255,814.949,245.456
256,813.633,244.751
256,813.605,246.411
256,817.792,234.696
256,808.129,230.01
256,808.983,234.605
256,809.144,227.424
256,810.296,229.263
256,813.174,232.057
257,811.302,234.44
257,817.064,233.735
257,829.88,242.81
257,832.774,231.657
257,834.957,224.278
257,836.016,225.549
257,836.622,220.087
257,835.218,221.157
257,841.337,224.949
258,842.682,227.306
258,850.659,224.039
258,856.172,227.692
258,853.625,211.538
258,849.233,211.85
258,853.252,216.013
258,851.491,203.959
258,857.182,211.163
259,863.083,218.1
259,863.47,214.904
259,866.707,210.106
259,880.18,222.919
259,883.808,222.854
259,885.032,234.609
259,881.356,225.71
259,883.641,224.87
260,883.102,222.917
260,881.547,228.829
260,878.557,229.215
260,888.003,233.701
260,886.462,230.877
260,886.068,218.133
260,884.461,221.154
260,884.325,220.845
261,899.449,246.785
261,891.432,242.996
261,890.874,227.259
261,890.536,228.817
261,895.008,247.652
261,896.505,247.099
261,898.529,259.404
261,912.705,252.324
261,916.866,261.105
262,938.382,246.026
262,931.536,255.594
262,928.178,250.967
262,926.982,252.837
262,926.06,255.373
262,920.892,263.357
262,914.204,257.653
262,902.734,292.796
263,905.902,288.766
263,912.279,284.53
263,912.261,280.677
263,912.388,280.582
263,924.292,290.175
263,923.186,281.992
263,924.187,283.969
263,925.22,292.667
264,928.34,291.401
264,930.939,290.27
264,932.921,293.32
264,934.619,282.841
264,934.278,283.876
264,934.453,283.776
264,936.492,288.491
264,936.724,291.09
264,937.256,290.811
265,937.843,291.342
265,938.076,293.499
265,939.341,291.697
265,941.1,297.298
265,943.121,288.678
265,938.693,271.454
265,937.341,272.597
265,938.037,273.208
266,940.104,278.601
266,937.833,284.044
266,935.695,281.445
266,936.698,280.783
266,936.472,280.504
266,936.552,277.701
266,939.55,277.247
266,943.905,284.334
267,948.754,284.38
267,948.403,281.21
267,948.621,274.336
267,951.285,268.15
267,958.095,256.088
267,956.142,252.912
267,959.7,252.871
267,958.776,260.361
267,955.205,259.573
268,951.118,264.237
268,923.647,299.476
268,858.404,423.669
268,804.604,415.82
268,800.57,473.385
268,682.379,569.35
268,581.832,553.364
268,501.683,577.668
269,778.086,525.42
269,606.244,539.99
269,631.108,550.76
269,735.985,574.389
269,736.159,585.559
269,765.882,534.829
269,611.543,498.875
269,510.368,538.772
270,673.701,497.09
270,889.51,501.838
270,796.19,506.376
270,818.898,445.087
270,904.495,414.587
270,985.022,394.381
270,986.464,392.079
270,949.249,374.964
270,955.256,357.889
271,949.997,356.692
271,953.621,365.971
271,948.539,360.082
271,948.951,361.244
271,944.061,358.988
271,939.21,363.925
271,929.635,360.417
271,932.564,370.248
272,927.048,355.531
272,923.578,351.47
272,917.228,350.418
272,915.35,362.009
272,908.428,352.596
272,903.788,350.554
272,900.512,349.371
272,897.968,347.213
273,895.792,343.095
273,890.659,339.021
273,888.616,339.217
273,883.063,345.439
273,882.465,348.985
273,878.499,355.873
273,878.529,357.768
273,880.925,357.805
273,881.978,363.42
274,880.659,364.665
274,879.092,364.7
274,881.53,362.076
274,877.984,364.193
274,876.121,370.221
274,872.389,353.921
274,873.479,353.998
274,866.641,349.042
275,863.87,346.295
275,866.445,343.951
275,859.695,344.562
275,860.804,337.241
275,863.535,333.605
275,864.212,333.804
275,859.682,336.773
275,860.235,339.021
276,860.835,346.514
276,862.721,344.919
276,864.172,350.533
276,864.119,354.886
276,865.246,358.934
276,864.672,360.0
276,861.417,353.159
276,863.221,354.409
276,857.284,357.647
277,861.12,370.219
277,862.67,368.295
277,861.17,363.696
